title,company,salary,url,experience,employment,schedule,work_hours
Руководитель группы эконометрических исследований / Head of Econometrics,Okkam,Not specified,https://hh.ru/vacancy/118340640,6.0,Полная,5/2,8
Web-пентестер,Альфа-Банк,Not specified,https://hh.ru/vacancy/119587146,1.0,Полная,5/2,8
Python разработчик (Platform V Kintsugi),СБЕР,Not specified,https://hh.ru/vacancy/117529005,,,,
Риск-менеджер (Управление валидации),Ак Барс Банк,Not specified,https://hh.ru/vacancy/120108986,1.0,Полная,5/2,8
Senior Java/Rust developer,DatsTeam,Not specified,https://hh.ru/vacancy/119883628,6.0,Полная,5/2,8
Junior DevSecOps инженер,АО «ОТП Банк» (JSC «OTP Bank»),Not specified,https://hh.ru/vacancy/119888850,1.0,Полная,5/2,8
Специалист по разработке продуктовых дашбордов /Продуктовый аналитик,ГАУ Города Москвы Центр цифровизации образования,Not specified,https://hh.ru/vacancy/119337225,1.0,Полная,5/2,8
Инженер технической поддержки ИТ систем (информационная безопасность),ТЦ МЕГА,Not specified,https://hh.ru/vacancy/119811486,1.0,Полная,5/2,8
ML-разработчик компьютерного зрения,ProfiStaff,From 350000 RUR,https://hh.ru/vacancy/118048843,1.0,Полная,5/2,8
ML-инженер,РОВИ Факторинг Плюс,Not specified,https://hh.ru/vacancy/118458994,,Полная,5/2,8
Администратор SIEM,АЙТИ КА,Not specified,https://hh.ru/vacancy/119866150,3.0,Полная,5/2,8
Senior Python разработчик в Финтех,Яндекс,Not specified,https://hh.ru/vacancy/119404944,3.0,Полная,5/2,8
Инженер по сопровождению АБС (разработка АБС для Филиала в Индии),СБЕР,Not specified,https://hh.ru/vacancy/119140743,,,,
Python-разработчик,Всероссийский Банк Развития Регионов,Not specified,https://hh.ru/vacancy/115906251,3.0,Полная,5/2,8
Computer Vision Engineer (CV),"Алабуга, ОЭЗ ППТ",From 450000 RUR,https://hh.ru/vacancy/119063526,3.0,Полная,5/2,8
DevOps инженер,DSSL,Not specified,https://hh.ru/vacancy/108279607,1.0,Полная,5/2,8
BIM-менеджер (Allplan Precast),"Фаворит, Международный кадровый центр",250000–300000 RUR,https://hh.ru/vacancy/119957574,3.0,Полная,5/2,8
Товарный аналитик E-commerce (маркетплейсы),Пак Галина Александровна,From 100000 RUR,https://hh.ru/vacancy/119008644,1.0,Полная,5/2,8
Computer Vision Researcher,Криптонит,Not specified,https://hh.ru/vacancy/116574069,3.0,Полная,5/2,8
Ведущий разработчик Go (Senior),Ростелеком - Центры обработки данных,Not specified,https://hh.ru/vacancy/119463414,6.0,Полная,5/2,8
Аналитик бизнес-процессов (BI аналитик),НОВАТЭК,Not specified,https://hh.ru/vacancy/118511663,6.0,Полная,5/2,8
Старший научный сотрудник,ФГУП Центральный научно-исследовательский институт химии и механики,Not specified,https://hh.ru/vacancy/119846410,6.0,Полная,5/2,8
"Junior системный аналитик в продукт Customer App Tracker [Big Data, МТС Веб Сервисы]",МТС,Not specified,https://hh.ru/vacancy/120085861,1.0,Полная,5/2,8
Сетевой инженер,Группа Родина,Not specified,https://hh.ru/vacancy/117476652,3.0,Полная,5/2,8
Backend Team Lead в Т-Город,Т-Банк,Not specified,https://hh.ru/vacancy/120124524,6.0,Полная,5/2,8
Middle DevOps specialist,Стрит Фалькон,From 200000 RUR,https://hh.ru/vacancy/119087168,3.0,Полная,5/2,8
Инженер доступности сервисов / SRE в VK Cloud Storage,VK,Not specified,https://hh.ru/vacancy/119230636,3.0,Полная,5/2,8
Аналитик Управления информационной безопасности,Металлинвестбанк,Not specified,https://hh.ru/vacancy/118497674,3.0,Полная,5/2,8
Администратор Linux (в информационную безопасность),METASCAN,150000–230000 RUR,https://hh.ru/vacancy/119784532,,Полная,5/2,8
Продуктовый аналитик (e-commerce),GGSel (ИП Николаев Дмитрий Николаевич),170000–230000 RUR,https://hh.ru/vacancy/118757720,1.0,Полная,5/2,8
Аналитик,ANCOR,Not specified,https://hh.ru/vacancy/119867021,1.0,Полная,5/2,8
Risk analyst (junior),Медиапоинт,Not specified,https://hh.ru/vacancy/119515517,1.0,Полная,2/2,12
DevOps-инженер (Middle),МТС Финтех,Not specified,https://hh.ru/vacancy/119017115,1.0,Полная,5/2,8
Аналитик данных IVR,СБЕР,60000–100000 RUR,https://hh.ru/vacancy/119284064,,,,
Руководитель портфеля проектов (КАСКО),Росгосстрах,Not specified,https://hh.ru/vacancy/120125339,3.0,Полная,5/2,8
CV инженер,SL Soft,Not specified,https://hh.ru/vacancy/120005311,3.0,Полная,5/2,8
"Data Scientist, Платформа чат-ботов",Ozon,Not specified,https://hh.ru/vacancy/119723509,3.0,Полная,5/2,8
Junior Game Analyst (casual games),Azur Games,Not specified,https://hh.ru/vacancy/119495906,1.0,Полная,5/2,8
Старший разработчик,SolidLab,Not specified,https://hh.ru/vacancy/119279650,3.0,Полная,5/2,8
Database administrator/DBA SQL,ГЛОРИЯ ДЖИНС,Not specified,https://hh.ru/vacancy/119643799,3.0,Полная,5/2,8
Стажер в аналитический департамент ВТБ Юниор,Банк ВТБ (ПАО),75000–75000 RUR,https://hh.ru/vacancy/118706797,,Полная,5/2,8
C++ Infrastructure Engineer (HFT / Low-latency),Lenkep recruitment,Not specified,https://hh.ru/vacancy/119454200,3.0,Полная,5/2,8
Team Lead (ML),Центральный банк Российской Федерации (Банк России),Not specified,https://hh.ru/vacancy/118835124,3.0,Полная,5/2,8
Fullstack-разработчик,Богаделин Александр Алексеевич,150000–200000 RUR,https://hh.ru/vacancy/120078003,,Полная,5/2,58
DevOps инженер,NSHR Рекрутинговое агентство Анастасии Поповой,Not specified,https://hh.ru/vacancy/119179813,3.0,Полная,5/2,8
Системный администратор Linux,Селф Сервис Технолоджи,From 175000 RUR,https://hh.ru/vacancy/119778456,1.0,Полная,5/2,8
Бизнес-аналитик,Soar high software,120000–150000 RUR,https://hh.ru/vacancy/119814485,,Полная,5/2,8
Продуктовый аналитик (Yappy),RUTUBE,Not specified,https://hh.ru/vacancy/117914065,1.0,Полная,5/2,8
Tech Lead Java,Альфа-Банк,Not specified,https://hh.ru/vacancy/118415727,3.0,Полная,5/2,8
Пентестер,МойОфис,Not specified,https://hh.ru/vacancy/119479682,3.0,Полная,5/2,8
Технический менеджер под развитие инфраструктурного облака в Yandex Infrastructure,Яндекс,Not specified,https://hh.ru/vacancy/120057475,6.0,Полная,5/2,8
Системный администратор,MSTech L.L.C-FZ,From 800 USD,https://hh.ru/vacancy/119334221,1.0,Полная,5/2,8
Python-разработчик (ML/CV),ГБУ МО УТНКР,From 120000 RUR,https://hh.ru/vacancy/119587590,1.0,Полная,5/2,8
Ведущий аналитик (стресс-тестирование банковского сектора),Центральный банк Российской Федерации (Банк России),Not specified,https://hh.ru/vacancy/119779285,1.0,Полная,5/2,8
Product/Data Analyst,getmatch,Up to 450000 RUR,https://hh.ru/vacancy/119479834,3.0,Полная,5/2,8
Python-разработчик,ИНТЕР РАО ОЦО,Not specified,https://hh.ru/vacancy/119560142,1.0,Полная,5/2,8
Tech Lead системного администрирования,ЦЕНТРОФИНАНС,300000–350000 RUR,https://hh.ru/vacancy/119266967,3.0,Полная,5/2,8
Исследователь Data Scientist (Лаборатория нейронаук и поведения человека),СБЕР,Not specified,https://hh.ru/vacancy/120127663,,,,
Data Engineer,СБЕР,Not specified,https://hh.ru/vacancy/119684215,1.0,Полная,5/2,8
WEB-разработчик,Прогматик Лаб,From 100000 RUR,https://hh.ru/vacancy/119157206,1.0,Полная,5/2,8
Senior DevOps Engineer (UserStorage),WILDBERRIES,Not specified,https://hh.ru/vacancy/118716712,6.0,Полная,5/2,8
Golang-разработчик,Уникальные Волоконные Приборы - Комплексные Системы,Not specified,https://hh.ru/vacancy/119471136,3.0,Полная,5/2,8
Python разработчик,ИЦ АЙ-ТЕКО,Not specified,https://hh.ru/vacancy/119692809,3.0,Полная,5/2,8
PHP-разработчик,Nexign (АО Нэксайн),Not specified,https://hh.ru/vacancy/119698119,3.0,Полная,5/2,8
Data analyst,СберСпасибо,Not specified,https://hh.ru/vacancy/119009904,1.0,Полная,5/2,8
IT-специалист/программист,Промышленное Строительство,Not specified,https://hh.ru/vacancy/119428604,1.0,Полная,5/2,8
Методолог/аналитик,Национальные Кредитные Рейтинги,Not specified,https://hh.ru/vacancy/118287664,1.0,Полная,5/2,8
"Эксперт по информационной безопасности, DevSecOps",Ozon,Not specified,https://hh.ru/vacancy/98445136,3.0,Полная,5/2,8
Аналитик отчетности,Крупная FMCG компания,Not specified,https://hh.ru/vacancy/120111935,1.0,Полная,5/2,8
Data Scientist (Малый и Микро Бизнес),СБЕР,Not specified,https://hh.ru/vacancy/119086967,,,,
Продуктовый аналитик,МТС,Not specified,https://hh.ru/vacancy/119693882,1.0,Полная,5/2,8
Deep Learning engineer,Эвокарго,Not specified,https://hh.ru/vacancy/119280093,3.0,Полная,5/2,8
Эксперт отдела сетей передачи данных,Московская объединенная энергетическая компания,Up to 130000 RUR,https://hh.ru/vacancy/119225211,3.0,Полная,5/2,8
